title,link,authors,source,par_num,paragraph
Schumann Resonance Increasing — What’s Going On?,https://medium.com/@mrjohnmac/schumann-resonance-increasing-whats-going-on-db4232f5a5fc?source=tag_archive---------0-----------------------,https://medium.com/@mrjohnmac,Medium,35,I have spoken.
Schumann Resonance Increasing — What’s Going On?,https://medium.com/@mrjohnmac/schumann-resonance-increasing-whats-going-on-db4232f5a5fc?source=tag_archive---------0-----------------------,https://medium.com/@mrjohnmac,Medium,36,Originally published at https://www.motion-effect.com.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,1,"From April-May 2020, Sentinel-Hub had organized the third edition of their custom script competition. The competition was organized in collaboration with the Copernicus EU Earth Observation programme, the European Space Agency and AI4EO consortium."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,2,www.linkedin.com
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,3,Motive of the competition:
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,4,"To look for new, innovative scripts, which enable users to make sense of Earth Observation data. It was designed to find solutions to the huge challenges in the new ‘normal’"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,5,What was the objective of our submission:
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,6,"Covid-19 has led to many world governments enforcing emergency quarantine measures. What is the impact of such policies on the environment? Can we measure the change in pollution levels? Is there a co-relation to economic activity? And can we build leading indicators which enable us to measure economic activity at a global scale. Through our project, we tried to analyze satellite imagery to identify the answers."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,7,Tools used:
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,8,"The tools make the man, or so they say!"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,9,"I always tell my team to first start, by researching the available tools. Because the right tools can make or break a project!"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,10,The tools that were available for this project were:
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,11,We first used Sentinel-5P data to plot NO2 levels. This was done to identify any anomalies (sudden changes) in the data. This was then collaborated with VHR imagery (Very high resolution imagery)
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,12,Statistical analysis of this data was used to show a significant difference in countries like Germany (where the lockdown was strictly implemented) vs countries like Italy.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,13,I have uploaded the notebook used for plotting the above plot on euroData Cube’s Contribution page. you can check it via the link given below:
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,14,https://eurodatacube.com/marketplace/notebooks/contributions/NO2_Analysis_Covid19_Lockdowns.ipynb
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,15,NO2 is produced by vehicular traffic and as un-burnt residue from chemical processes. This can be collaborated by counting cars from high resolution satellite imagery.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,16,We will now use Picterra’s machine learning platform to identify vehicles in VHR imagery.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,17,picterra.ch
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,18,"We need to first login to Picterra’s geo-spatial imagery platform. They have a free trial version, which you can use (without providing any credit cards!)"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,19,"Once on the home page, you can Create a new project"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,20,"Now you can upload images from your local drive (other options are Online map imagery OR the option to Buy satellite images). Once uploaded, you can then use it to train a detector."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,21,"Once the images are uploaded, we then go to the training section. Here we can use the platform to train a detector. However there are pre-built detectors which you can use. But for this demo, we will train a new one"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,22,Click on the Train a new detector
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,23,There are some custom base models. We chose the Vehicles option
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,24,We want to detect cars
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,25,There are two available detection type: i) Count and ii) Segmentation
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,26,We select the default Count option. and then press the Create button
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,27,Then add the images that you had added to the project. and press the Start Training button
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,28,"When you do it for the first time, Picterra gives you a nice video tutorial that walks you through the training process."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,29,"The interface is very intuitive, and once you understand the controls, it becomes easy to navigate."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,30,"First select the Training button to the left. After that you can select the area of interest, as marked by the yellow square. Clicking on the selected AOI, will zoom into the image"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,31,Now click on the Polygon button and select the Circle option
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,32,"You can now click on each of the parked cars within the area of interest and draw a circle on top. This is now your annotated train dataset. You could have selected the polygon option and drawn a box across the car outline, but I am too lazy for that!"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,33,Now select the Testing button on the left menu and click and mark the testing area on the image. You can annotate the testing dataset. But here I will skip that step — Just to check what happens!
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,34,Now click on the Train Detector button at the top of the dashboard.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,35,Now you can go and have a coffee ( I prefer my masala chai!)
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,36,OR/AND
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,37,can check the educational resources provided. Do check the Picterra University. It has some good resources on end-to-end machine learning for geo-spatial images.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,38,"Since the training is now finished, let's go and check the performance of the detector."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,39,"The performance is good…but not great! At the bottom right, it has mis-identified the roof of the warehouse as a car."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,40,For a detector its important to know what it should not consider as an object. In machine learning terms - false positives should be low.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,41,So we will annotate some more vehicles for our training set. We select a larger area near our previous training set.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,42,"Post training, I get a warning: it seems I have some overlapping annotations in the training set. which is true. This can cause mergers while running the inference jobs and give an incorrect count."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,43,So let’s correct that -
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,44,Use the Select button on the left to select any of the annotations & modify the marker (green circle).
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,45,"Retraining the detector, we get the following output."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,46,"Seems good. We have missed one large white vehicle at the left, but now the misclassification from the roof is missing. And it has got the car to the extreme left corner."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,47,The detector can be trained with more data. Let’s now run the detector on the entire image to see the evaluation performance. We will also evaluate it on a new image.
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,48,"Press the Run Detector button in front of the image. A prompt informs you about the number of processing quota required for running the data. Since we are running on a free-quota, we press Start Detection."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,49,Viewing the results shows us the output of the detector
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,50,"We can also use this powerful platform, for other object detection activities, like solar-arrays, ships, trash, military vehicles etc.!"
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,51,Please check Picterra’s blog for their recent success stories:
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,52,Note on image licensees:
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,53,"Unless mentioned otherwise, the author owns the licenses to the images."
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,54,Indian mosiac (NO2 levels) was created by the author using Sentinel-Hub Platform
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,55,Time series plots for No2 levels in Germany & Italy were created by the author using code specified above
How to analyze satellite images using Picterra’s geo-spatial platform,https://towardsdatascience.com/how-i-won-sentinel-hub-covid-19-custom-script-hackathon-be882ed05186?source=tag_archive---------0-----------------------,https://towardsdatascience.com/@aakashg80,Medium,56,Screenshots are from Picterra’s geo-spatial platform
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,1,Sentinel Hub’s Roadmap for 2020/2021
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,2,"We like to write down our annual roadmap, so that users know what to expect as well as to gather thoughts internally. It is also forcing us to prioritise our ideas. That being said, such a writing usually takes quite some time and it often happens that things change in the interim…Before talking about the future, let’s see what we have done in the past and how we see the overall situation in the field at the moment."
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,3,"The pastBased on the plans, which we described in a post one year ago, I am happy to state that we have accomplished more or less all goals, at least to a major extent."
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,4,"Another amazing activity in 2019 was seeing new users coming in. This is especially cool due to the fact that our marketing is not our strongest point. Our past company’s experience focused to large scale individual projects so we lack expertise in addressing masses. Our web-site, Twitter and this blog are more or less the only elements, missing various promotion campaigns, SEO, adwords et al. Well, there is also the EO Browser, used by hundreds of thousands of people. Its prime objective was to showcase what can be built on top of our services. It has however proved to be an essential tool to raise awareness of the EO data. It’s such a joy to look how non-experts come up with new interesting observations all around the world."
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,5,"Importantly though, it’s not just beginners, who are coming in. What makes us super happy is seeing the well-established remote sensing experts, companies and research institutes, integrating our services in their workflows. These are power users, who have similar capabilities, feature-wise, available internally. Yet they decide to use Sentinel Hub as they have realised the efficiency, cost wise and, probably more importantly, effort wise, so that they can focus their knowhow to building added value services."
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,6,"The presentWe have to admit that when launching Sentinel Hub a few years ago, we’ve had no grand vision for the future. We simply thought this is a cool idea and pushed it on. Then we started to work on new features, various ones, trying to take care on remaining focused. And things neatly fell in the place.Sentinel Hub was always oriented to empowering other developers to work with EO data more efficiently. We’ve always believed that added value generation will happen somewhere else — in 3rd party web application, in Python script running on users’ VMs and similar. Therefore, the user interface to our services was never that important. However, after building and operating EO Browser for a while, initially an idea by European Space Agency (ESA), we have noticed that it is bringing added value, not just promotion, both to our subscribers as well as to the general community. People use it to develop and test new EO algorithms, to find relevant data and to monitor, what’s happening with our planet. Another important evolution, which happened by chance, was integration of Sentinel Hub into “Euro Data Cube”, a project initiated by ESA. There, our partners added two very important services — integration with xcube, which allows xarray based data analysis, so much favoured by data scientists, and hosted processing in Jupyter Lab. Suddenly, Sentinel Hub is no longer just an API but also part of the facility supporting user doing just about anything that they want. It suddenly has, combining all elements, similar capabilities"
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,7,to Google Earth Engine. Something that we have never dreamed of.
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,8,"There are a couple of other services, that are competing in the field — the last one being Descartes Labs Platform but also SkyWatch, EOS Platform and similar. None of these is sharing any information about the usage so it’s difficult to say where we are in this group, but with hundreds of millions of requests being processed every month and a sustainable business model we feel quite comfortable and certain about long-term prospects. The main competition are probably not other service providers but rather open-source initiatives from Development Seed, Azavea, Astraea and others, which are making it simpler to build the workflows by oneself. Still, there is effort needed to set-up and maintain these things, as well as the related ICT costs. We therefore believe that the added value that our service provides, outweighs the costs of operation. This might not have been the case for large scale processing but with the introduction of Batch, essentially reducing the cost by a factor of three, it’s again a decent value proposition."
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,9,"The futureOne lesson we have learned is that once the software gets really used, in an operational manner, there is never end of the maintenance work. There are errors found, scalability issues that cannot be solved by simply adding new virtual machines, the input data changing. Therefore, significant part of our future will simply be occupied by making sure that our services work well. Perhaps this effort is not easily visible, but it adds a tremendous value to our users as this means they do not need to worry about it — they can focus to building steps down the line, to create even better product on their end. In the past year we’ve put a lot of effort into automation of this so that we can still get our eyes off the infrastructure and back to the code, to address the plans for the coming year:"
Expanding the Universe of Cloud API for EO Data,https://medium.com/sentinel-hub/expanding-the-universe-of-cloud-api-for-eo-data-aca8ae60f28a?source=tag_archive---------0-----------------------,https://medium.com/@grega.milcinski,Medium,10,"It’s gonna be an interesting year, working remotely and only meeting all of you virtually…"
"Mozaika, data science for the improvement of the GIS and EO sectors",https://medium.com/@eo4geo/mozaika-data-science-for-gis-and-eo-sector-improvement-8876e6a55602?source=tag_archive---------1-----------------------,https://medium.com/@eo4geo,Medium,1,"Mozaika, a new associated partner in EO4GEO, is a data company with a solid knowledge of satellite data access, management, description and use, meeting GIS and Earth Observation in many projects and partnerships."
"Mozaika, data science for the improvement of the GIS and EO sectors",https://medium.com/@eo4geo/mozaika-data-science-for-gis-and-eo-sector-improvement-8876e6a55602?source=tag_archive---------1-----------------------,https://medium.com/@eo4geo,Medium,2,"Mozaika has been engaged in projects involving GIS and Earth Observation for several years now. For this reason, our staff was signed up for online introductory courses of the GIS system, to ensure their basic knowledge of the argument. Additionally, we partner with ESRI Bulgaria in several projects and have hired the company to provide specialized tutorials for advanced GIS features, related to our R&D projects in cultural heritage. Further, we develop together with ESRI Bulgaria and SISTEMA GmbH (the provider of ADAM Platform) integrated solutions in distributed software architectures combining processing, search and display of numeric, symbolic, geospatial and earth observation data in a synchronized manner. To achieve this, our software engineers and architects work closely with ESRI Bulgaria’s GIS experts to design and develop technical integration. This ensures a strong transfer of knowledge related to GIS. Our collaboration with SISTEMA ensures, on the other hand, knowledge transfer regarding satellite data access, management, description and use. SISTEMA GmbH, via the ADAM platform, supplies our solutions with satellite data from different satellites depending on our needs and enables us to be satellite agnostic. Our dam monitoring and water resources management solution is integrated with the ADAM Platform and harvests meteorological data from satellites to display on a GIS component and to use to train AI algorithms for producing forecasts about the expected water volumes and levels. Thus, we develop methods of EO4AI (Earth Observation for Artificial Intelligence). We also use the satellite data and descriptions to model them into water resources management domain ontology that is"
"Mozaika, data science for the improvement of the GIS and EO sectors",https://medium.com/@eo4geo/mozaika-data-science-for-gis-and-eo-sector-improvement-8876e6a55602?source=tag_archive---------1-----------------------,https://medium.com/@eo4geo,Medium,3,"the basis of our dam monitoring and water resources management solution (isme-hydro-bg project). Finally, we work with the European Space Agency on R&D projects to deliver solutions using EO and GIS, and with the Dialectology department of the Bulgarian Academy of Sciences to build interactive maps of dialects using GIS."
"Mozaika, data science for the improvement of the GIS and EO sectors",https://medium.com/@eo4geo/mozaika-data-science-for-gis-and-eo-sector-improvement-8876e6a55602?source=tag_archive---------1-----------------------,https://medium.com/@eo4geo,Medium,4,"Concerning EO/GIS skills, different items should be considered of high priority for EO/GIS industry positions. It is important to educate students and practitioners on the types of satellite data information, descriptions, accessibility, and management; to discuss different usages, and the value of employing satellite data; to learn how to define use cases; to evangelize about the benefits of deploying satellite data-based systems; to sustain AI4EO and EO4AI approaches and applications, tools to process satellite data and images, GIS instruments and analytics, big data architectures; and, finally, to explore how geospatial information and GIS systems can interact with satellite data for user-facing applications."
"Mozaika, data science for the improvement of the GIS and EO sectors",https://medium.com/@eo4geo/mozaika-data-science-for-gis-and-eo-sector-improvement-8876e6a55602?source=tag_archive---------1-----------------------,https://medium.com/@eo4geo,Medium,5,"EO4GEO aims to create an ecosystem around Earth Observation and Geoinformation science to foster the uptake of satellite data in human- and society-centred applications. One very important facet in this endeavor is the development of proper skills to work with geospatial and satellite data and to master the instruments that are valuable to enable this. Mozaika as a company — The Humanizing Technologies Lab — develops innovative solutions combining data science with natural interfaces and human insight to build solutions tailored to human behavior attitudes and comprehension. Our semantic information infrastructures and knowledge modelling know-how cater to the objectives of EO4GEO. We are well aware that such a big goal to put satellite data usage for good purposes requires a collective effort of scholars and practitioners from around the world. That is why we would like to become part of this community to share knowledge, experience, activities and projects to move closer to this big goal."
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,1,"Our goal with Village Data Analytics (VIDA) is to bring reliable, modern electricity to the 2 billion people who still live without it. Much of the under-served population lives in rural sub-Saharan Africa in areas that are uncharted territory — there is very little data available about where and how people live, which makes planning difficult."
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,2,We want to change that with VIDA. VIDA helps solve the problem of energy access planning using satellite imagery and on-ground data to give our customers insights into rural communities that help them with planning.
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,3,We do this by combining deep experience in rural markets with the latest software engineering practices and AI technologies. We cover these key areas with a unique team:
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,4,"TFE Energy is a value led company based in Munich and Cape Town, South Africa. Our team members bring in decades of experience in the energy access space across Africa and Asia and an interdisciplinary team of energy access experts, engineers, finance experts and data scientists. We are supported by the European Space Agency (ESA) to develop VIDA."
FULL-STACK DEVELOPER,https://medium.com/@philippe.raisin/full-stack-developer-60dbe41bf4cb?source=tag_archive---------0-----------------------,https://medium.com/@philippe.raisin,Medium,5,"appliedAI is Germany’s largest initiative fostering the application of AI technology in the German industry landscape. AppliedAI aims to lift Germany to the AI age by accelerating the adoption of AI technology. We do this through education (with e.g.: NVIDIA, Google, Startups, and DAX-Companies), implementation of machine-learning software and infrastructure solutions with companies (e.g. in the domain of AI-based automation, computer vision, reinforcement learning) and by providing a neutral ground for knowledge exchange between key players in the AI space."
